"Y_t" "mu_t" "t" "m" "g11" "g21" "g12" "g22" "g13" "g23" "g14" "g24"
-0.117490740322702 -0.270870394363068 16.3576378 0.00503560658206966 0.0193438922260952 0.201262213804707 0.0505442049368704 -0.0696703091463609 -0.0644014968829539 0.0175578135588973 0.0481626107666366 0.00737852820615079
-0.0662791150934514 -0.070407451931186 16.4270823 0.00479846099120455 0.0184329158269614 0.191784021687498 0.0481638888519639 -0.0663892731164417 -0.0613685889736492 0.0167309502996526 0.0458944528790587 0.00703104565312669
-0.0486688054842647 0.0471381140346016 16.4965267 0.0045637913912423 0.0175314507548936 0.182404789527218 0.0458084251834598 -0.0631424937443521 -0.0583673470648182 0.015912720158571 0.0436499763860006 0.00668719109772656
0.0649762041954744 0.090965968070832 16.5659712 0.00433170879655949 0.0166399234630113 0.173128954326406 0.0434789282228161 -0.0599315069733411 -0.0553991909441091 0.0151035102130968 0.0414302430745819 0.00634712720609505
0.0284187954322774 0.0944991671681484 16.6701378 0.0039886779450734 0.0153221970455029 0.159418759248968 0.0400358034721816 -0.055185491755458 -0.0510120927956158 0.0139074533652906 0.038149355040179 0.00584449405316321
0.133993572698358 0.136937910185954 16.7395823 0.00376354414141384 0.01445736299553 0.150420652071943 0.0377760540408213 -0.0520706452231439 -0.0481328063147666 0.013122471995909 0.0359960828217582 0.00551461202338452
0.0305470804369264 -0.0172612579601473 16.7743045 0.00365208383964769 0.0140291968888827 0.145965826874781 0.0366572866703017 -0.0505285323604662 -0.0467073156296275 0.0127338397297196 0.034930030690321 0.00535129247745812
-0.1563777677912 -0.217644055278334 16.8090267 0.00354137887545674 0.0136039323529619 0.141541190873316 0.0355461008962739 -0.0489968699969521 -0.0452914851253825 0.0123478411236668 0.0338712029178639 0.00518907970576298
-0.0921979779831087 -0.10882736346423 16.8784711 0.00332228755942268 0.0127623100506703 0.132784588749669 0.0333470020991311 -0.0459656245113084 -0.042489477367888 0.0115839282927882 0.0317757235342934 0.00486805155776664
-0.117019186352479 -0.0509775248859324 16.9131934 0.00321392696630061 0.012346051234429 0.128453652147395 0.0322593476256174 -0.0444663977748554 -0.0411036295486729 0.0112061038817345 0.0307393182901738 0.00470927392497193
0.021271820065297 -0.0362337921646507 16.9479156 0.00310637416020146 0.0119328954694008 0.124155001030864 0.0311798012026765 -0.042978347203715 -0.0397281126980494 0.0108310960080159 0.0297106390531068 0.0045516799190623
0.146031189674348 0.0506906703211376 17.0520822 0.0027886880720609 0.0107125289950614 0.11145778087435 0.0279910710104204 -0.0385829903362701 -0.0356651543867325 0.00972340957244555 0.0266721587509382 0.00408618371242985
0.236307128516893 0.077074970387088 17.0868045 0.00268449185563957 0.0103122673090119 0.107293285327438 0.0269452158923501 -0.0371413799777875 -0.0343325657109278 0.00936010522933378 0.0256755833169626 0.00393350801997674
0.0612921814349859 0.0961986798309961 17.1215267 0.00258116641174199 0.00991535062809303 0.103163592659383 0.0259081010331098 -0.0357118172226941 -0.0330111135393474 0.00899983703715533 0.0246873363092537 0.00378210824523539
0.101581136343558 0.0680577271664491 17.1562489 0.0024787237337209 0.0095218250238394 0.0990691822183411 0.0248798468143198 -0.0342944680054372 -0.0317009512576576 0.00864264681352409 0.0237075324371661 0.00363200196171759
0.122691568767635 0.0382848215921211 17.2604156 0.00217681337154835 0.0083620597775626 0.0870024834262259 0.0218494632906049 -0.0301173767406137 -0.0278397522280076 0.00758996611575083 0.0208199376612942 0.00318962146858071
-0.0958432726500018 -0.0876128699287324 17.2951378 0.00207802258403528 0.00798256262752939 0.0830540310850148 0.0208578644179458 -0.0287505533808707 -0.026576294789386 0.00724550905775361 0.0198750619707938 0.00304486619425714
-0.105378445846622 -0.142491550241389 17.32986 0.001980174431406 0.00760668653631072 0.0791432538044798 0.0198757271126212 -0.0273967718786866 -0.0253248929187563 0.0069043387155222 0.0189392020277039 0.00290149213547629
-0.0724619785915717 -0.0876238669359754 17.3645822 0.00188328055659726 0.00723447622934534 0.075270616927413 0.0189031682389993 -0.0260561933203157 -0.024085695520236 0.00656649568486356 0.0180124691898565 0.00275951635229553
-0.0333784370539055 -0.0238714192940665 17.4340267 0.00169240137102912 0.00650122863868124 0.0676415921355491 0.0169872448013162 -0.0234152777421429 -0.0216444989982204 0.00590095100859498 0.0161868222160232 0.0024798266204375
0.00640606880813561 -0.00550932412532419 17.4687489 0.00159843904782613 0.006140279659898 0.0638861229832518 0.0160441109716744 -0.0221152587674731 -0.0204427938677164 0.00557332951444701 0.0152881279424736 0.0023421463547596
0.112535212425161 0.0443183040884065 17.6076378 0.00123269651559069 0.00473530808184561 0.0492681915542264 0.012373020865219 -0.017055015304541 -0.0157652309632603 0.00429808310929408 0.0117900160598691 0.0018062344350522
0.0533044170469187 0.0243993828370606 17.6770822 0.00105604148642377 0.00405670148506137 0.0422076752747245 0.0105998704310419 -0.0146108985345489 -0.0135059503533014 0.00368213426265492 0.0101004147633678 0.00154738694682551
-0.000398083997818245 0.0325840784976262 17.7118044 0.000969305108537188 0.0037235104149142 0.0387410113989139 0.00972926602858692 -0.0134108543763911 -0.0123966594507929 0.00337970770750478 0.00927083240037421 0.00142029464914397
-0.172271965172072 -0.0138953921130969 17.7812489 0.000799065986661188 0.00306955002850114 0.0319369249424912 0.00802051437689675 -0.0110555051137743 -0.0102194333116636 0.00278612941388426 0.0076425954778627 0.00117084820369983
-0.104637294842119 -0.0484178378747648 17.8159711 0.000715583744547931 0.00274885946860281 0.0286003217771603 0.00718257291240934 -0.00990048366373257 -0.0091517602781143 0.00249504915997354 0.00684413700671375 0.00104852409674145
-0.039758957824928 -0.0383479179456222 17.8506933 0.00063320625370803 0.0024324127250591 0.0253078731110651 0.00635572023610558 -0.00876074703816828 -0.0080982161552589 0.00220782087832683 0.006056244830748 0.000927818749767282
-0.184943627977652 -0.00714692252497461 17.9201377 0.000471804601568137 0.00181240079338342 0.0188570010478903 0.00473567346518503 -0.00652766889394637 -0.00603401438973521 0.00164505647841108 0.00451253310060907 0.000691321592289966
0.158626818289053 0.0022889008399155 17.9895822 0.000314937626001089 0.00120980847014531 0.0125873701184429 0.00316114288348317 -0.00435733042439124 -0.00402780761536336 0.00109810328306787 0.00301219288076807 0.000461468964811807
-0.102129558659393 0.00314182817517967 18.0590266 0.000162680438854407 0.000624924291682876 0.00650198237946982 0.00163288241578587 -0.00225077084206881 -0.00208055645433159 0.000567223187223515 0.00155594257180237 0.000238370926543448
-0.0835129970409025 -0.00143544478836628 18.1631933 -5.69047127920319e-05 -0.000218595041821863 -0.00227435727668348 -0.000571173188047601 0.000787307123281319 0.000727767077068836 -0.000198411516376732 -0.000544260058509862 -8.33808244460486e-05
0.0995582409951672 -0.00351941741093641 18.1979155 -0.000127717823962332 -0.000490618117562182 -0.00510460290613371 -0.00128195000209688 0.00176704437368874 0.00163341176633922 -0.000445317898595056 -0.00122154575485749 -0.000187141221454785
-0.16237339398986 -0.00752578066013668 18.2326377 -0.000197325839534299 -0.000758011912004136 -0.00788668349250244 -0.00198063083567231 0.00273010848223759 0.00252364421893963 -0.000688022434721685 -0.00188730542166067 -0.000289135826851628
0.0705006654228252 0.0182410420680469 18.3715266 -0.000463543648949072 -0.00178066698444825 -0.0185268287865844 -0.00465275529527904 0.00641337419807735 0.00592836322225892 -0.00161625274572456 -0.00443352195486739 -0.000679217058125903
-0.0165672988209358 0.00775779448148604 18.440971 -0.000589213434832785 -0.00226341772253547 -0.0235495760769266 -0.00591414839828598 0.00815208287004765 0.00753558217234319 -0.00205442968321396 -0.00563547943188622 -0.000863357348812154
0.0321411757700627 -9.41777607518794e-05 18.4756933 -0.000650162189244565 -0.00249754763666623 -0.0259855648782028 -0.00652591309503674 0.00899534147112151 0.00831506940060416 -0.00226694169128454 -0.00621841836637292 -0.000952663790097375
0.0516756222642928 -0.0104161498631997 18.5104155 -0.000709843505132781 -0.00272680878398538 -0.0283708969256288 -0.00712495605282005 0.0098210643826371 0.00907834707460502 -0.00247503448015453 -0.00678923499795803 -0.00104011309049137
-0.0891140407890396 -0.0213404068476431 18.5798599 -0.000825376099141839 -0.00317061828551993 -0.0329884827631838 -0.00828459849376745 0.0114195195855818 0.0105559192144635 -0.00287786574040622 -0.00789423620594182 -0.00120939964807531
-0.0825810752839213 -0.0326703075944798 18.6145821 -0.00088121363005697 -0.00338511383091053 -0.0352201871074793 -0.00884505999125466 0.0121920616770706 0.0112700378642378 -0.0030725562789578 -0.00842828929841557 -0.00129121676188363
-0.235248353495685 -0.0233320359772186 18.6840266 -0.000988998091458388 -0.00379915948181995 -0.0395280969812649 -0.00992693162226766 0.0136833173231629 0.012648517406244 -0.00344837187276745 -0.00945918418199373 -0.00144915020558571
0.0166574123893433 0.0846140739300634 18.8229155 -0.0011888275387528 -0.00456678880890581 -0.0475148442162553 -0.0119326920747292 0.0164480645572143 0.0152041808238107 -0.00414512371824835 -0.0113704351371462 -0.00174195449624087
0.0123341617630242 -0.0145492074841733 18.9965266 -0.00140862247514953 -0.00541111401426217 -0.0562995685113947 -0.0141388533639927 0.0194890450067377 0.0180151873392214 -0.00491148988517344 -0.0134726442350227 -0.00206401363873763
0.011160171121698 -0.0245535006334021 19.0312488 -0.00144852902656319 -0.00556441193717966 -0.0578945463461251 -0.0145394098570591 0.0200411734799695 0.0185255611352259 -0.00505063335837375 -0.0138543268926033 -0.00212248755055281
0.10555811325455 -0.0377763913586209 19.1701377 -0.00159448769211052 -0.00612510083330305 -0.0637281959121251 -0.016004449784921 0.0220605896487151 0.0203922590972464 -0.00555955219371538 -0.0152503355525738 -0.00233635654788629
-0.0451234603497274 -0.0496932813767005 19.2048599 -0.00162753871116061 -0.00625206376022112 -0.0650491730683246 -0.0163361948196083 0.0225178681666639 0.0208149559592118 -0.00567479225883073 -0.015566449081303 -0.00238478524705661
0.0407702256256955 0.00798460818162057 19.2743043 -0.0016894863039841 -0.00649003063466093 -0.0675250832627235 -0.0169579852188355 0.0233749462311523 0.0216072175549317 -0.00589078694933935 -0.0161589413168386 -0.00247555525728314
0.110894203896907 0.105606577283564 19.3090265 -0.00171837550662289 -0.00660100626654058 -0.0686797216927466 -0.0172479565966308 0.0237746437941039 0.0219766880176 -0.00599151587355737 -0.0164352495230842 -0.0025178857676297
-0.00592678371238689 0.0284977366562704 19.4131932 -0.00179666405724568 -0.00690174566329504 -0.071808744335224 -0.0180337671007672 0.0248578077457779 0.0229779377710771 -0.00626448711410775 -0.0171840333944366 -0.00263259970915281
0.0459576749293098 -0.00699831706428346 19.4826376 -0.00184184312976913 -0.00707529756722663 -0.0736144533407867 -0.018487245795591 0.025482884367304 0.0235557430167557 -0.00642201445847083 -0.0176161446106886 -0.00269879929315705
-0.00137205455721683 -0.0341983965780526 19.5520821 -0.0018813861864034 -0.00722719915313436 -0.0751949030818679 -0.0188841537600594 0.0260299836959354 0.0240614679968689 -0.00655989052257911 -0.0179943506548186 -0.00275674058661955
-0.0438428224675298 -0.0529942308429595 19.6562487 -0.0019300926171702 -0.00741430113024782 -0.0771415929042136 -0.0193730378256229 0.0267038632045177 0.0246843854146785 -0.00672971682187101 -0.0184601989749011 -0.00282810870630416
-0.10650967282017 -0.0488478971657269 19.690971 -0.00194349141804334 -0.00746577158486429 -0.0776771137559929 -0.0195075264371144 0.0268892427777245 0.0248557456706085 -0.00677643485748582 -0.0185883506127773 -0.00284774158042961
-0.0374171595877814 -0.0345780939187991 19.7604154 -0.00196602405064564 -0.00755232894583467 -0.0785776939435982 -0.0197336946219113 0.0272009937959382 0.0251439205398425 -0.00685500012182378 -0.0188038619709196 -0.00288075799315074
0.197939465153073 0.142684940767873 19.8298598 -0.00198286151116706 -0.00761700874485773 -0.0792506505227433 -0.0199026983042564 0.0274339490637194 0.0253592585817674 -0.00691370784408568 -0.0189649023628118 -0.00290542943547898
0.140381948806445 0.0925495163181352 19.8645821 -0.00198914195765149 -0.00764113459304439 -0.0795016662727903 -0.0199657374176246 0.0275208423984183 0.0254395806140984 -0.00693560608149626 -0.0190249711339799 -0.00291463199147247
0.00442051429978906 0.03854920167838 19.8993043 -0.00199399579782275 -0.00765978024369742 -0.0796956636795374 -0.0200144571673405 0.027587997872097 0.0255016574597702 -0.00695253012418755 -0.0190713952560954 -0.00292174418263117
-0.0404218802060165 0.006891586852008 19.9687487 -0.00199942157923663 -0.00768062296228592 -0.0799125203305052 -0.0200689176982133 0.0276630664586327 0.0255710489896919 -0.00697144837304669 -0.0191232896592984 -0.00292969442269665
0.0106148373089778 -0.0256456919042875 20.0034709 -0.00199999287486636 -0.0076828175501495 -0.079935353770986 -0.0200746519991199 0.0276709706390901 0.0255783554170543 -0.00697344032813498 -0.0191287537654788 -0.00293053152560557
0.0283889107716739 -0.0457802215900176 20.177082 -0.00198143575887742 -0.00761153182798935 -0.0791936663129023 -0.0198883875127475 0.0274142230185715 0.0253410243174061 -0.00690873662711815 -0.0189512658819915 -0.00290334032202013
-0.0577789605628201 -0.0663390653676275 20.2118043 -0.00197344468748766 -0.00758083474687007 -0.0788742806157945 -0.0198081782383719 0.0273036622737909 0.025238824721228 -0.00688087389810813 -0.0188748359912363 -0.00289163123699021
0.0945640598939868 0.116717212268923 20.3506931 -0.00192724535283776 -0.00740336358509047 -0.0770277939579506 -0.0193444588034966 0.0266644697803036 0.0246479711154193 -0.00671978917254274 -0.0184329665687235 -0.00282393669249711
-0.0335577854778786 0.0287150390404817 20.4201376 -0.00189562438857251 -0.00728189410274247 -0.0757639729729427 -0.019027067746019 0.026226976834824 0.0242435635433871 -0.00660953532604514 -0.018130530671647 -0.00277760341110702
-0.0117874083609202 0.0178606520471989 20.4548598 -0.00187768975656203 -0.00721299960451841 -0.0750471648420106 -0.0188470513565272 0.0259788416129332 0.024014193530322 -0.00654700206020012 -0.0179589964807435 -0.00275132431523255
-0.118352239961019 -0.0135058633265239 20.489582 -0.00185834180006001 -0.00713867592984872 -0.0742738692132258 -0.018652848917832 0.0257111522911252 0.0237667481947802 -0.00647954090979616 -0.0177739446735878 -0.00272297431599117
-0.105805368194312 -0.0564975254502498 20.5937487 -0.00179184177498792 -0.00688322123991973 -0.0716160082294603 -0.0179853641092453 0.0247910888927037 0.0229162645266069 -0.00624767310542179 -0.0171379111051747 -0.00262553375888903
0.0157345173255454 -0.0645196337344745 20.6284709 -0.00176686521607064 -0.00678727572551139 -0.0706177496365798 -0.0177346653519143 0.0244455248473758 0.0225968337380727 -0.00616058652356411 -0.0168990250314083 -0.00258893633185413
0.0347208190629779 -0.0439046357213116 20.6631931 -0.00174048851965698 -0.00668595169147686 -0.0695635306012864 -0.0174699129080207 0.0240805891512588 0.0222594962784874 -0.00606861803667325 -0.0166467474672308 -0.00255028732397368
-0.10876904625407 -0.0471957692912791 20.6979153 -0.00171271482430603 -0.00657926119434744 -0.0684534765649418 -0.0171911382804175 0.0236963252279953 0.0219042922875837 -0.00597177858806542 -0.0163811084311111 -0.00250959133408724
-0.0493076046572807 -0.0642085779388004 20.7326376 -0.00168354734879979 -0.00646721659882461 -0.0672877161752433 -0.016898373777184 0.0232927776111551 0.0215312629310832 -0.00587007940077269 -0.016102138708803 -0.00246685307858265
0.116348437848669 0.111441424564338 20.8368042 -0.00158771853634979 -0.00609909764632584 -0.063457647518046 -0.0159365053197521 0.02196693475991 0.0203056868528664 -0.00553594995774619 -0.015185592565049 -0.00232643790037117
-0.0980876244451515 0.0194794034125044 20.9409709 -0.00147948121070392 -0.00568331235253627 -0.0591316376479826 -0.0148500881264901 0.0204694134948902 0.0189214155289265 -0.00515855534741847 -0.0141503663017294 -0.00216784088783249
0.0204784524234575 -0.036856592420591 21.1493042 -0.0012262581874264 -0.00471057574342787 -0.0490108656177323 -0.0123083970363151 0.0169659375923962 0.0156828897468753 -0.00427563438068566 -0.0117284372434324 -0.00179680053961449
-0.163045933508507 -0.0278226654726595 21.1840264 -0.00117934833074366 -0.00453037516635269 -0.0471359809436898 -0.0118375458347589 0.0163169146467325 0.0150829491161496 -0.00411207225479542 -0.0112797720962038 -0.00172806488780393
-0.0571171970203572 0.0310415833764982 21.2881931 -0.00103066035647019 -0.00395920184238737 -0.041193246859782 -0.0103451108478626 0.0142597370326464 0.013181345415455 -0.00359363704978171 -0.00985765920594904 -0.00151019671359058
0.0756742087362023 0.00509403105905012 21.4618042 -0.000756682835261109 -0.00290673843877038 -0.0302429628070906 -0.00759509935383601 0.0104691115557163 0.00967738572547979 -0.00263835069880933 -0.00723722560023686 -0.00110874540178822
-0.045455053116235 -0.0072095745757337 21.4965264 -0.000698020701248518 -0.00268139239959948 -0.0278983652366764 -0.00700628629323589 0.00965748957031432 0.00892714259604006 -0.00243381152459592 -0.00667615684294974 -0.00102278947902291
-0.0310347639734018 -0.0157346850788703 21.6354153 -0.000450714490317179 -0.00173138476633168 -0.0180140752929536 -0.0045239843890357 0.00623587592981424 0.0057642882481367 -0.00157152090027453 -0.00431081860948465 -0.000660418864247202
-0.124445632763454 -0.00975734692066305 21.7048597 -0.000319570493648229 -0.00122760527198109 -0.0127725357352819 -0.00320764465203598 0.00442142862506475 0.00408705839408758 -0.00111425685365878 -0.00305650353085281 -0.000468257371342909
-0.10173137752872 0.000867268390400765 21.7743042 -0.000183514747191269 -0.000704957671674976 -0.00733468424976632 -0.00184200390554759 0.00253902463612975 0.00234701107534836 -0.000639866849003952 -0.00175521045873248 -0.000268898833998839
0.0276350213279121 0.0028219563125418 21.8437486 -4.26123978546666e-05 -0.000163692222210372 -0.00170312461626664 -0.000427716052657255 0.000589565305314648 0.000544979470275572 -0.000148578036158314 -0.000407562484927854 -6.24387100894507e-05
-0.0139771714308756 -0.00163483973676223 21.913193 0.000103069684959406 0.000395934202789306 0.00411947054103616 0.00103454771425486 -0.00142602419345247 -0.00131818121341641 0.000359376429154587 0.000985800824118284 0.000151025018590607
-0.0438928619724248 -0.00207255378476169 21.9479153 0.000177681763241609 0.000682550716119607 0.00710155260144098 0.00178345613551431 -0.00245832218481721 -0.00227241174128006 0.000619528793794311 0.00169942140313473 0.000260351931873515
-0.0933669228488058 0.000963049397927301 21.9826375 0.000253462384481149 0.00097365609661216 0.010130338775578 0.0025440936451667 -0.00350678759271094 -0.00324158702592683 0.000883755555241268 0.00242421840721557 0.000371391077244112
-0.0701654461529178 0.00742527496497207 22.0520819 0.00040849368890897 0.00156919683150614 0.0163266019326871 0.00410019893157482 -0.00565172857068753 -0.005224316992247 0.00142430825620655 0.00390700151389986 0.000598553949067764
0.159815380534651 0.0158411135966592 22.2604152 0.000900672065073091 0.00345986190022568 0.0359978983215492 0.00904037134276246 -0.0124612795281841 -0.0115188961341631 0.0031404026383969 0.00861439776748191 0.00131972864208595
-0.0646803774602845 -0.0415940769140667 22.2951375 0.000986549646203927 0.0037897539692264 0.0394302379638335 0.00990235569150316 -0.0136494417741052 -0.0126172036932179 0.0034398347989142 0.00943576624537534 0.00144556256980106
-0.0225176380555986 -0.0772480714650106 22.3298597 0.00107349949064423 0.00412376505458757 0.0429054336322841 0.0107751027349811 -0.014852439356155 -0.0137292246671427 0.00374300565485317 0.0102673902902142 0.00157296765382959
0.00146603119858244 -0.0540423037209338 22.3645819 0.00116151149801791 0.00446185635649762 0.046423081636895 0.0116585110920677 -0.0160701325302305 -0.0148548298799727 0.00404987998890335 0.0111091732978507 0.00170192909438354
0.0297926312731084 -0.024177016639555 22.3993041 0.00125057519578963 0.00480398764552408 0.0499827634132664 0.0125524756461372 -0.0173023764032066 -0.0159938853961151 0.00436042128613453 0.0119610151046532 0.00183243154636075
0.00193570342512711 -0.0189104238790361 22.4340263 0.00134067998628362 0.00515011821151724 0.0535840553954086 0.0134568900244841 -0.0185490243505735 -0.0171462556795285 0.00467459259528529 0.0128228143500954 0.00196445948129446
-0.0934901757567205 -0.00493523911255744 22.4687486 0.00143181541188737 0.00550020788236951 0.0572265396153547 0.0143716492602685 -0.0198099316856714 -0.0183118069854715 0.00499235745345731 0.0136944710132736 0.00209799757594848
-0.051841039222506 0.0195416556991635 22.5034708 0.00152397010347681 0.00585421298447232 0.0609097616740084 0.0152966392374792 -0.0210849411105905 -0.0194903939116781 0.0053136762195552 0.0145758763552131 0.00223302917147522
0.0809128631787158 0.0277814822799867 22.538193 0.00161713335657018 0.00621209239738903 0.0646332937365774 0.0162317525113604 -0.0223739045231032 -0.0206818795561409 0.00563851156991363 0.0154669279938511 0.00236953858290817
-0.0303801717012934 0.0621343923923575 22.6423597 0.00190256331617093 0.00730854945507011 0.0760413067771482 0.0190967162725392 -0.0263229806077651 -0.0243323070377044 0.00663372951101294 0.0181968974267963 0.00278777082036962
-0.00263189107629398 -0.0399346090744458 22.7812485 0.00229657017323094 0.00882209624533162 0.0917889016326502 0.0230515056321139 -0.0317742761150235 -0.0293713487029458 0.00800752605854693 0.0219653409274336 0.00336509763509453
-0.189078123813596 -0.151351178762805 22.850693 0.00249912084099675 0.00960017892985604 0.0998844101156451 0.0250845799588711 -0.0345766728890872 -0.0319618144166909 0.00871376607211858 0.0239026187534781 0.00366188925114459
-0.0986995165704138 -0.0705300784676458 22.8854152 0.00260174087532163 0.00999438583459853 0.103985909101384 0.0261146143670423 -0.0359964759256234 -0.0332742449477483 0.00907157468975353 0.0248841189341409 0.00381225540970796
-0.0346470034421171 0.0211839878241458 22.9895819 0.00291483382365899 0.0111971081185342 0.116499551476345 0.0292572415534871 -0.0403282842483547 -0.0372784605686073 0.010163246075101 0.0278786685596506 0.00427102142186626
0.0338651227055822 0.0501385585142703 23.0243041 0.00302090082668802 0.0116045562862771 0.120738818284293 0.0303218744335115 -0.0417957779396953 -0.0386349751520303 0.0105330733508389 0.0288931369655544 0.00442643832365088
0.122432944961373 0.060406609972769 23.0590263 0.00312779827166263 0.0120151945323618 0.12501127604584 0.0313948427597631 -0.0432747612393152 -0.0400021104429089 0.0109057961555691 0.0299155480595013 0.00458307204792139
0.130278122506271 0.0981943418374023 23.1979152 0.00356343694462757 0.0136886667153078 0.142422803795458 0.0357675057162318 -0.0493020551763851 -0.0455735906969351 0.0124247517122242 0.0340821753563226 0.00522140075445842
0.0106140427418496 0.0270517402656473 23.2673596 0.00378590351575533 0.0145432547983259 0.151314307504692 0.0380004831697768 -0.0523799991206937 -0.0484187653454195 0.0132004331550233 0.0362099370666925 0.00554737456580354
-0.144342167148208 -0.205860847766034 23.3020818 0.00389825256311434 0.0149748349522552 0.155804653925089 0.0391281712013231 -0.0539344082537805 -0.0498556223963769 0.0135921642394319 0.0372844895262157 0.00571199636485836
-0.0452327293763815 -0.162329876384928 23.3715263 0.00412511566975522 0.0158463119855413 0.164871877571141 0.0414052782722967 -0.0570731806173431 -0.0527570253191574 0.0143831752258691 0.0394543015090184 0.00604441229211627
-0.0731797357731399 -0.0727293844906817 23.4062485 0.00423960240794158 0.0162861039130283 0.169447662832189 0.0425544230800047 -0.0586571658458564 -0.0542212217753902 0.0147823598665438 0.0405492997221126 0.0062121663875109
-0.02406811391351 -0.0573367421904348 23.4409707 0.00435477457495834 0.0167285288622193 0.174050843188854 0.0437104477848429 -0.060250634348675 -0.0556941843339713 0.0151839344142566 0.0416508536582222 0.00638092482188156
0.102082114146486 0.0824090848058619 23.5451374 0.00470426654609806 0.0180710751698845 0.188019275128913 0.0472184251308048 -0.0650860426111425 -0.0601639151842954 0.0164025194584998 0.0449935384962321 0.0068930252659591
0.123086964187598 0.192235144281215 23.7187485 0.00529916715477615 0.0203563397297655 0.211796155142265 0.0531896577503585 -0.0733168105717574 -0.067772231892727 0.0184767787960812 0.0506834123959563 0.00776471586558164
-0.232406494563744 -0.166886960117255 23.7881929 0.0055411423236338 0.0212858685782741 0.221467374959847 0.0556184500567162 -0.0766646663951419 -0.070866906353283 0.0193204815022881 0.0529977623522018 0.008119275059098
-0.175448039432436 -0.311196310676545 23.8576374 0.00578524001751091 0.0222235509420652 0.231223427473811 0.0580685469145353 -0.0800418884868929 -0.073988726260211 0.0201715848856445 0.055332413009999 0.00847694432693591
-0.0713093923930828 -0.133625142377644 23.8923596 0.00590804823654818 0.0226953091929966 0.236131804177595 0.0593012174359089 -0.0817410058517216 -0.0755593479929913 0.020599784304764 0.0565070012857187 0.00865689164675636
0.161025022431994 0.10855191711958 24.0312485 0.00640400349164685 0.0246004828492855 0.255954054181131 0.06427929974728 -0.0886028119484332 -0.0819022304828687 0.022329047653808 0.061250521161564 0.00938360049088337
0.247146786496949 0.236711771024335 24.1354151 0.00678051394941775 0.0260468185783417 0.271002356111909 0.0680584714177217 -0.0938120354177844 -0.0867175067911634 0.0236418389358067 0.0648516219091397 0.00993529033942423
-0.465236465442775 -0.499558620024419 24.3437484 0.00754347087165725 0.0289776584357494 0.301496080493458 0.0757165460522631 -0.104367952321034 -0.0964751332158314 0.0263020656981297 0.0721488554556153 0.0110532289788063
-0.240566275885178 -0.251304119417887 24.3784707 0.00767174233633976 0.0294704033212091 0.306622811211838 0.0770040531465525 -0.106142656610068 -0.0981156256169528 0.0267493139938646 0.0733756964578429 0.0112411814339433
-0.120754648004241 -0.123724408385891 24.4131929 0.00780029047103893 0.0299642110130849 0.311760599827443 0.0782943372778869 -0.107921188776693 -0.0997596564126898 0.0271975269639621 0.0746051836458092 0.0114295392856276
-0.0766903881367098 -0.0924887313210403 24.4479151 0.00792910034883931 0.0304590241707885 0.316908849744013 0.0795872486194158 -0.109703342299053 -0.101407034699388 0.0276466525622597 0.0758371742523605 0.0116182806618831
-0.0408339349622429 0.0306167364843399 24.4826373 0.00805815664267311 0.0309547839165775 0.322066948372072 0.0808826333278152 -0.111488905118972 -0.103057564455755 0.0280966373473707 0.0770715216831217 0.011807383104402
0.329803364690789 0.160011321546903 24.7604151 0.00909763064397043 0.0349478426921618 0.363612457395446 0.0913162099172172 -0.125870583639661 -0.116351629542735 0.0317210052197707 0.0870134782102229 0.0133304941960116
-0.384824169203444 -0.441531431218749 24.8645817 0.00948963086190237 0.0364536811338068 0.37927985126093 0.095250857913945 -0.131294116221814 -0.121365007852143 0.033087805153269 0.0907627293895978 0.013904880740649
-0.203752709224901 -0.185989624098344 24.899304 0.009620440176094 0.0369561749713719 0.384508014289834 0.0965638383218456 -0.133103933015565 -0.123037957377265 0.0335439022515851 0.0920138434274766 0.0140965518330308
-0.0517788410103937 -0.137543070904637 24.9340262 0.00975129427740115 0.0374588408551685 0.389737967362077 0.097877268274227 -0.134914369463003 -0.124711479694807 0.0340001555105965 0.0932653858277338 0.0142882885506733
0.19421747967105 0.238571324287864 25.0729151 0.0102748512492854 0.0394700443662631 0.410663397793738 0.103132399002126 -0.142158060067585 -0.131407366703318 0.0358256586649803 0.0982728998660237 0.0150554413894852
0.495105023886523 0.374107845454401 25.1076373 0.0104056975720318 0.0399726803693218 0.415893039973872 0.104445750878279 -0.143968388894477 -0.13308078953911 0.0362818848022304 0.0995243678689295 0.0152471667094285
0.316217862092753 0.344104283459056 25.1423595 0.0105364956208861 0.0404751309319669 0.421120752751807 0.105758618211913 -0.145778049826263 -0.134753594989316 0.0367379426213277 0.100775374160492 0.0154388212950383
0.0823075954181612 0.246461788124132 25.1770817 0.0106672298322082 0.0409773362676824 0.426345914082798 0.107070844785144 -0.147586827531665 -0.136425584007072 0.0371937778560216 0.102025769883663 0.0156303823413647
0.459436265360858 0.362978472019481 25.2118039 0.0107978846499545 0.0414792366191324 0.431567902225696 0.108382274456333 -0.1493945067845 -0.13809655764266 0.0376493362665475 0.103275406254048 0.0158218270545882
0.434266554406301 0.354205864645354 25.2465262 0.0109284449033891 0.0419807737091114 0.436786110839276 0.109692754951315 -0.151200877689527 -0.139766321874152 0.0381045649566063 0.104524138172493 0.0160131332054697
